date,id,symbol,EX_RETURN,log_return,SIZE_SCORE,MOMENTUM_SCORE,AMIHUD_SCORE,VOLATILITY_SCORE,DAILY_MOMENTUM,DAILY_AMIHUD,R_MKT
2025-07-15,1839,BNB,-0.0042257441380350366,-0.0042257441380350366,96419824348.02052,0.0023415324697377738,4.821697055759896e-12,0.010005080566126845,0.009311252736382026,3.9465504687853814e-12,0.008237726652702039
2025-07-15,1958,TRX,-0.0013331688608633385,-0.0013331688608633385,28706000863.54524,0.003591053737272703,1.2747459709339368e-11,0.009210909356287869,0.010444818944859408,9.537391660623592e-12,0.008237726652702039
2025-07-15,1975,LINK,0.00827661295367226,0.00827661295367226,10610383667.792784,0.005811847591410487,5.871065067858725e-11,0.02907932512759055,0.02269636204410643,3.898038055274292e-11,0.008237726652702039
2025-07-15,2010,ADA,-0.0039682245684458965,-0.0039682245684458965,26097027742.566887,0.005399053612244229,3.0391293685154924e-11,0.03671581621227771,0.04510184797654389,1.4958239334595392e-11,0.008237726652702039
2025-07-15,3635,CRO,0.004314107870542155,0.004314107870542155,3321959133.593052,0.005718360849365741,6.756476224787222e-10,0.046851837278480274,0.018973282492482223,1.075856412579166e-09,0.008237726652702039
2025-07-15,4642,HBAR,-0.019459328958032315,-0.019459328958032315,10215327193.99776,0.015855902155636467,1.0534518316007945e-10,0.056106541547393925,0.08082508285460352,5.461844480055919e-11,0.008237726652702039
2025-07-15,5426,SOL,0.0065573691198056215,0.0065573691198056215,86434357829.2016,0.0019033238613890477,4.40657421752874e-12,0.028026602974450327,0.012049185905558302,1.8326781372449383e-12,0.008237726652702039
2025-07-15,5805,AVAX,0.0038669009759541833,0.0038669009759541833,8951956262.922653,0.003696519233704599,6.553263790882738e-11,0.03569215316027903,0.02873081489781774,1.5980235564946896e-11,0.008237726652702039
2025-07-15,5994,SHIB,-0.003655291612911195,-0.003655291612911195,7832672713.480078,0.0035510420740334963,1.1681438948564397e-10,0.02985514639298226,0.02285088671843632,2.5514545877700285e-11,0.008237726652702039
2025-07-15,11419,TON,0.017999626300119947,0.017999626300119947,7336112345.720226,-5.358465926414228e-05,8.815198701183723e-11,0.022919870368314724,0.011663220279784347,3.889275327919267e-11,0.008237726652702039
2025-07-15,20947,SUI,0.1059971021096556,0.1059971021096556,12061779806.408337,0.0050870994077104464,3.44283473232675e-11,0.04662946611432971,0.037276819826409936,1.4768142302032585e-11,0.008237726652702039
2025-07-15,32196,HYPE,-0.027867701662642286,-0.027867701662642286,16321910266.512045,0.006042910000301675,1.0668829469004087e-10,0.03796411273517025,0.0458387373123106,7.616187966380037e-11,0.008237726652702039
2025-07-16,1,BTC,-0.017424162588590354,-0.017424162588590354,2384117624242.7656,0.004117866061637663,2.0406370456421534e-13,0.014022101886964984,0.014800116513386108,1.1118631136301148e-13,-0.0074822176975628965
2025-07-16,2,LTC,0.008019540941589895,0.008019540941589895,7270393509.180322,0.003425305687390221,4.158063112872171e-11,0.022174837907551998,0.01049972473853571,2.927700861990408e-11,-0.0074822176975628965
2025-07-16,52,XRP,-0.012354306111442809,-0.012354306111442809,174740034528.58624,0.00986603427347707,5.060078964991771e-12,0.02683848772921818,0.0411526123760775,2.7895260877039157e-12,-0.0074822176975628965
2025-07-16,74,DOGE,0.008671440349749246,0.008671440349749246,29635290472.230537,0.0047765867787489215,1.7744098268554993e-11,0.036125647541228725,0.017685615716832324,6.1549022889362845e-12,-0.0074822176975628965
2025-07-16,512,XLM,-0.025132935881452392,-0.025132935881452392,14394591805.36737,0.02040366146321806,9.180788670840156e-11,0.06452756870994732,0.09534322867989928,3.7190649249177344e-11,-0.0074822176975628965
2025-07-16,1027,ETH,0.040925081669076886,0.040925081669076886,363844093644.4174,0.006074779923524683,1.0124645952158068e-12,0.027494054038103444,0.01686191204891808,4.202385954858473e-13,-0.0074822176975628965
2025-07-16,1437,ZEC,0.014873541041180494,0.014873541041180494,722586168.7875214,-0.0009834873420107738,3.654221738793489e-10,0.04238477588813026,0.010227925349268065,9.635506845191464e-11,-0.0074822176975628965
2025-07-16,1831,BCH,-0.013939343946873638,-0.013939343946873638,10045014532.877724,0.0028306691481740924,3.981074059696299e-11,0.024782380082210308,-0.00396344735512337,4.375316952765317e-11,-0.0074822176975628965
2025-07-16,1839,BNB,0.0008456058832795748,0.0008456058832795748,96013203809.6331,0.0020410936338491883,4.7847585973312955e-12,0.01016569378215457,0.005939089561975058,3.654288637451253e-12,-0.0074822176975628965
2025-07-16,1958,TRX,-0.006739737407838064,-0.006739737407838064,28666656958.800327,0.00347624965541674,1.1934662670111621e-11,0.009316686238216227,0.008496480980784005,2.7710677955380587e-12,-0.0074822176975628965
2025-07-16,1975,LINK,0.01984125829600348,0.01984125829600348,10698566129.350086,0.005380242539499487,5.7942118545265624e-11,0.028133503391596117,0.020313952409244544,4.112200175008915e-11,-0.0074822176975628965
2025-07-16,2010,ADA,0.016725954767762227,0.016725954767762227,25993674076.21437,0.0053909492664010366,2.8403733375852582e-11,0.036872965185477904,0.03278186305885967,1.002934221075341e-11,-0.0074822176975628965
2025-07-16,3635,CRO,0.009912458161568416,0.009912458161568416,3336594579.1676197,0.006028445618432675,6.264658355120083e-10,0.04665724884371609,0.02009793877963611,7.087421122143122e-10,-0.0074822176975628965
